COLEGIO;MES;MES_GASTO;ORIGEN;CODIGO;ESTABLECIMIENTO;RBD;SUBVENCION;CODIGO_CUENTA;TIPO_DOCUMENTO;NUMERO_FACTURA;FECHA_DOCUMENTO;FECHA_PAGO;DESCRIPCION_GASTO;RUT_PROVEEDOR;NOMBRE_PROVEEDOR;MONTO_GASTO;MONTO_DOCUMENTO;MONTO_TOTAL;DOCUMENTO_ORIGINAL;CLAVE_CRUCE
PULLINQUE;1.0;8.0;CONTROL_MANUAL;;MEDIA;16844.0;GENERAL;;FACEL;226112.0;2025-08-25;;COMBUSTIBLE VEHICULOS;76693438-2;COMERCIAL Y SERVICIOS G Y G LTDA;143812.0;143812.0;143812.0;;76693438-2|226112|143812.0
PULLINQUE;1.0;8.0;CONTROL_MANUAL;;MEDIA;16844.0;GENERAL;;FACEL;97847314.0;2025-08-25;;CARNE MOLIDA;79984240-8;AGROSUPER COMERCIALIZADORA DE ALIMENTOS LTDA;547400.0;547400.0;547400.0;;79984240-8|97847314|547400.0
PULLINQUE;1.0;8.0;CONTROL_MANUAL;;MEDIA;16844.0;MATRIZ;;FACEL;1405.0;2025-08-11;;PUERTA ABIERTA;13849465-9;TAMARA ANDREA CIFUENTES  IGOR;43546.0;43546.0;43546.0;;13849465-9|1405|43546.0
PULLINQUE;9.0;8.0;CONTROL_MANUAL;;MEDIA;16844.0;GENERAL;;FACEL;226543.0;2025-08-29;2025-09-23;COMBUSTIBLE VEHICULOS;76693438-2;COMERCIAL Y SERVICIOS G Y G LTDA;52140.0;52140.0;52140.0;;76693438-2|226543|52140.0
PULLINQUE;10.0;8.0;CONTROL_MANUAL;;MEDIA;16844.0;GENERAL;;FACEL;633.0;2025-08-06;2025-10-17;INSUMOS ECONOMATO;77514446-7;EMPRESA DORPER CHILE SPA;329806.0;329806.0;329806.0;;77514446-7|633|329806.0
PULLINQUE;9.0;8.0;CONTROL_MANUAL;;MEDIA;16844.0;GENERAL;;FACEL;226025.0;2025-08-23;2025-09-22;COMBUSTIBLE VEHICULOS;76693438-2;COMERCIAL Y SERVICIOS G Y G LTDA;88836.0;88836.0;88836.0;;76693438-2|226025|88836.0
PULLINQUE;11.0;8.0;CONTROL_MANUAL;;MEDIA;16844.0;GENERAL;;FACEL;3933.0;2025-08-22;2025-11-17;SOPORTE Y SISTEMA DE REMUNERACIONES;76745707-3;ABM INGENIERIA SPA;78741.0;78741.0;78741.0;;76745707-3|3933|78741.0
PULLINQUE;9.0;8.0;CONTROL_MANUAL;;MEDIA;16844.0;GENERAL;;FACEL;364556.0;2025-08-27;2025-09-23;SEGURO VIDA;96573600-K;BCI SEGUROS VIDA SA;111547.0;111547.0;111547.0;;96573600-K|364556|111547.0
PULLINQUE;9.0;8.0;CONTROL_MANUAL;;MEDIA;16844.0;GENERAL;;FACEL;364312.0;2025-08-27;2025-09-23;SEGURO SALUD;96573600-K;BCI SEGUROS VIDA SA;2331975.0;2331975.0;2331975.0;;96573600-K|364312|2331975.0
PULLINQUE;1.0;8.0;CONTROL_MANUAL;;MEDIA;16844.0;GENERAL;;FACEL;9612500.0;2025-08-03;;SERVICIO DE ELECTRICIDAD;76073162-5;SOCIEDAD AUSTRAL DE ELECTRICIDAD S.A;2556300.0;2556300.0;2556300.0;;76073162-5|9612500|2556300.0
PULLINQUE;9.0;8.0;CONTROL_MANUAL;40206.0;MEDIA;16844.0;SEP;;FACEL;2607154.0;2025-08-04;2025-09-22;BANDA ANCHA;93737000-8;GTD MANQUEHUE S.A.;1488533.0;1488533.0;1488533.0;;93737000-8|2607154|1488533.0
PULLINQUE;9.0;8.0;CONTROL_MANUAL;;MEDIA;16844.0;GENERAL;;FACEL;51741007.0;2025-08-10;2025-09-23;MENSUALIDAD SERVICIOS CONTRATADOS;96806980-2;ENTEL PCS TELECOMUNICACIONES S.A.;750991.0;750991.0;750991.0;;96806980-2|51741007|750991.0
PULLINQUE;9.0;8.0;CONTROL_MANUAL;;MEDIA;16844.0;GENERAL;;FACEL;1110.0;2025-08-01;2025-09-22;INSUMOS ECONOMATO;20315459-3;BRUNO ESTEBAN OLIVA MUÑOZ;515585.0;515585.0;515585.0;;20315459-3|1110|515585.0
PULLINQUE;9.0;8.0;CONTROL_MANUAL;;MEDIA;16844.0;GENERAL;;FACEL;2889.0;2025-08-26;2025-09-22;INSUMOS ECONOMATO;16214411-1;VICTOR DANIEL CASTRO SANDOVAL;269700.0;269700.0;269700.0;;16214411-1|2889|269700.0
PULLINQUE;11.0;8.0;CONTROL_MANUAL;;MEDIA;16844.0;GENERAL;;FACEL;1418.0;2025-08-24;2025-11-17;PAN ECONOMATO;13849465-9;TAMARA ANDREA CIFUENTES  IGOR;307404.0;307404.0;307404.0;;13849465-9|1418|307404.0
PULLINQUE;11.0;8.0;CONTROL_MANUAL;;MEDIA;16844.0;GENERAL;;FACEL;1421.0;2025-08-24;2025-11-17;PAN ECONOMATO;13849465-9;TAMARA ANDREA CIFUENTES  IGOR;333715.0;333715.0;333715.0;;13849465-9|1421|333715.0
PULLINQUE;1.0;8.0;CONTROL_MANUAL;11203.0;MEDIA;16844.0;SEP;;FACEX;2909.0;2025-08-31;;SERVICIO DE TRASLADO;76346918-2;SOC. DE TRANSPORTES CORDILLERA TOUR SL LTDA;4480000.0;4480000.0;4480000.0;;76346918-2|2909|4480000.0
PULLINQUE;9.0;8.0;CONTROL_MANUAL;40204.0;MEDIA;16844.0;PIE;;FACEL;2474.0;2025-08-27;2025-09-22;ARRIENDO FOTOCOPIADORA MES DE AGOSTO;76837901-7;TECNOSERVICIOS INGENIERIA DIGITAL LIMITADA;1751675.0;1751675.0;1751675.0;;76837901-7|2474|1751675.0
PULLINQUE;9.0;8.0;CONTROL_MANUAL;;MEDIA;16844.0;PRORETENCION;;FACEX;529.0;2025-08-29;2025-09-22;TRASLADO DE ALUMNOS DESDE LIQUIÑE;14080369-3;RODRIGO ALEX FERNANDEZ BURGOS;3510000.0;3510000.0;3510000.0;;14080369-3|529|3510000.0
PULLINQUE;9.0;9.0;CONTROL_MANUAL;;MEDIA;16844.0;GENERAL;;FACEL;3395740.0;2025-09-01;2025-09-01;POLIZA INCENDIO;96508210-7;MAPFRE SEGUROS GENERALES DE CHILE SA;584992.0;584992.0;584992.0;;96508210-7|3395740|584992.0
PULLINQUE;9.0;9.0;CONTROL_MANUAL;;MEDIA;16844.0;GENERAL;;FACEL;1216875.0;2025-09-01;2025-09-01;POLIZA INCENDIO;96508210-7;MAPFRE SEGUROS GENERALES DE CHILE SA;912728.0;912728.0;912728.0;;96508210-7|1216875|912728.0
PULLINQUE;10.0;8.0;CONTROL_MANUAL;30202.0;MEDIA;16844.0;SEP;;FACEL;28973.0;2025-08-25;2025-10-17;INSUMOS CLASES PRACTICAS MECANICA;76904922-3;M.N. MEDINA SPA;1514883.0;1514883.0;1514883.0;;76904922-3|28973|1514883.0
PULLINQUE;10.0;8.0;CONTROL_MANUAL;30202.0;MEDIA;16844.0;SEP;;FACEL;1426.0;2025-08-24;2025-10-17;CURSO CERTIFICACION NESTLE - DOCENTES;13849465-9;TAMARA ANDREA CIFUENTES  IGOR;85419.0;85419.0;85419.0;;13849465-9|1426|85419.0
PULLINQUE;10.0;8.0;CONTROL_MANUAL;30202.0;MEDIA;16844.0;SEP;;FACEL;1427.0;2025-08-24;2025-10-17;HALLULLA, JAMON, QUESO;13849465-9;TAMARA ANDREA CIFUENTES  IGOR;25955.0;25955.0;25955.0;;13849465-9|1427|25955.0
PULLINQUE;10.0;8.0;CONTROL_MANUAL;30202.0;MEDIA;16844.0;SEP;;FACEL;1428.0;2025-08-24;2025-10-17;HALLULLA, QUESO, LECHE CONDENSADA;13849465-9;TAMARA ANDREA CIFUENTES  IGOR;39986.0;39986.0;39986.0;;13849465-9|1428|39986.0
PULLINQUE;10.0;8.0;CONTROL_MANUAL;30202.0;MEDIA;16844.0;SEP;;FACEL;1431.0;2025-08-24;2025-10-17;CURSO CERTIFICACION NESTLE - DOCENTES;13849465-9;TAMARA ANDREA CIFUENTES  IGOR;86894.0;86894.0;86894.0;;13849465-9|1431|86894.0
PULLINQUE;10.0;8.0;CONTROL_MANUAL;30202.0;MEDIA;16844.0;SEP;;FACEL;1435.0;2025-08-24;2025-10-17;HALLULLA;13849465-9;TAMARA ANDREA CIFUENTES  IGOR;8912.0;8912.0;8912.0;;13849465-9|1435|8912.0
PULLINQUE;10.0;8.0;CONTROL_MANUAL;11201.0;MEDIA;16844.0;SEP;;FACEL;1438.0;2025-08-24;2025-10-17;KUTCHEN QUESO, JAMON - FERIA VOCACIONAL;13849465-9;TAMARA ANDREA CIFUENTES  IGOR;206760.0;206760.0;206760.0;;13849465-9|1438|206760.0
PULLINQUE;1.0;8.0;CONTROL_MANUAL;30802.0;MEDIA;16844.0;SEP;;FACEL;49980.0;2025-08-26;;AGENDA LOGO ESPECIALIDAD - DIA TP;76467512-6;PUBLICIDAD JOSE BENITO VARGAS VARAS EIRL;49980.0;49980.0;49980.0;;76467512-6|49980|49980.0
PULLINQUE;10.0;8.0;CONTROL_MANUAL;30202.0;MEDIA;16844.0;SEP;;FACEL;2888.0;2025-08-26;2025-10-17;SALIDA PEDAGOGICA ESPECIAL - TALLER MECANICA;16214411-1;VICTOR DANIEL CASTRO SANDOVAL;40348.0;40348.0;40348.0;;16214411-1|2888|40348.0
PULLINQUE;10.0;8.0;CONTROL_MANUAL;30202.0;MEDIA;16844.0;SEP;;FACEL;2890.0;2025-08-26;2025-10-17;SALIDA A TERRENO - MECANICA;16214411-1;VICTOR DANIEL CASTRO SANDOVAL;66799.0;66799.0;66799.0;;16214411-1|2890|66799.0
PULLINQUE;11.0;8.0;CONTROL_MANUAL;;MEDIA;16844.0;GENERAL;;FACEL;16565.0;2025-08-27;2025-11-17;DESRATIZACION Y SANITIZACION DE LAS DEPENDENCIAS;76021530-9;SOCIEDAD ANTIPLAGAS LTDA;202300.0;202300.0;202300.0;;76021530-9|16565|202300.0
PULLINQUE;1.0;8.0;CONTROL_MANUAL;;MEDIA;16844.0;MANTENCION;;FACEL;4873.0;2025-08-26;;MANTENCION CASINO;77874639-5;FERRETERIA INDUSTRIAL Y COMERCIAL DON JORGE SPA;8350.0;8350.0;8350.0;;77874639-5|4873|8350.0
PULLINQUE;10.0;8.0;CONTROL_MANUAL;40205.0;MEDIA;16844.0;PIE;;FACEL;1694759.0;2025-08-26;2025-10-17;MATERIALES DIDACTICOS - PIE;76041579-0;PROVEEEDORES INTEGRALES DEL SUR  LIMITADA;240905.0;240905.0;240905.0;;76041579-0|1694759|240905.0
PULLINQUE;10.0;8.0;CONTROL_MANUAL;;MEDIA;16844.0;MATRIZ;;FACEL;29341.0;2025-08-26;2025-10-17;GALVANOS - DIA TP;5556734-4;LUIS RENATO CIFUENTES CISTERNA;245601.0;245601.0;245601.0;;5556734-4|29341|245601.0
PULLINQUE;10.0;8.0;CONTROL_MANUAL;30802.0;MEDIA;16844.0;SEP;;FACEL;29343.0;2025-08-26;2025-10-17;ARTICULOS OFICINA - DIA TP;5556734-4;LUIS RENATO CIFUENTES CISTERNA;15450.0;15450.0;15450.0;;5556734-4|29343|15450.0
PULLINQUE;10.0;8.0;CONTROL_MANUAL;30802.0;MEDIA;16844.0;SEP;;FACEL;4866.0;2025-08-26;2025-10-17;INSUMOS CONSTRUCCION - DIA TP;77874639-5;FERRETERIA INDUSTRIAL Y COMERCIAL DON JORGE SPA;24800.0;24800.0;24800.0;;77874639-5|4866|24800.0
PULLINQUE;10.0;8.0;CONTROL_MANUAL;;MEDIA;16844.0;PRORETENCION;;FACEL;4865.0;2025-08-26;2025-10-17;ARTICULOS DE SEGURIDAD ALUMNOS;77874639-5;FERRETERIA INDUSTRIAL Y COMERCIAL DON JORGE SPA;42000.0;42000.0;42000.0;;77874639-5|4865|42000.0
PULLINQUE;11.0;8.0;CONTROL_MANUAL;;MEDIA;16844.0;GENERAL;;FACEL;1183.0;2025-08-31;2025-11-17;CARGA DE GAS 45 KG;77033223-0;SOC. COMERCIAL LA VEGA LTDA;63801.0;63801.0;63801.0;;77033223-0|1183|63801.0
PULLINQUE;10.0;8.0;CONTROL_MANUAL;30202.0;MEDIA;16844.0;SEP;;FACEL;2896.0;2025-08-28;2025-10-17;CROQUETAS - SALIDA PEDAGOGICA;16214411-1;VICTOR DANIEL CASTRO SANDOVAL;11000.0;11000.0;11000.0;;16214411-1|2896|11000.0
PULLINQUE;10.0;8.0;CONTROL_MANUAL;30202.0;MEDIA;16844.0;SEP;;FACEL;2895.0;2025-08-28;2025-10-17;HAMBURGUESA Y JUGOS -  SALIDA PEDAGOGICA - CONSTRUCCION;16214411-1;VICTOR DANIEL CASTRO SANDOVAL;39000.0;39000.0;39000.0;;16214411-1|2895|39000.0
PULLINQUE;1.0;8.0;CONTROL_MANUAL;;MEDIA;16844.0;GENERAL;;FACEL;1076569.0;2025-08-29;;INSUMOS ECONOMATO;96733580-0;MACRO FOOD  S.A.;702955.0;702955.0;702955.0;;96733580-0|1076569|702955.0
PULLINQUE;10.0;8.0;CONTROL_MANUAL;30202.0;MEDIA;16844.0;SEP;;FACEL;1450.0;2025-08-30;2025-10-17;HALLULLA - SALIDA PEDAGOGICA - TALLER MECANICA;13849465-9;TAMARA ANDREA CIFUENTES  IGOR;8102.0;8102.0;8102.0;;13849465-9|1450|8102.0
PULLINQUE;11.0;8.0;CONTROL_MANUAL;;MEDIA;16844.0;GENERAL;;FACEL;1449.0;2025-08-30;2025-11-17;PANADERIA ECONOMATO;13849465-9;TAMARA ANDREA CIFUENTES  IGOR;371716.0;371716.0;371716.0;;13849465-9|1449|371716.0
PULLINQUE;10.0;8.0;CONTROL_MANUAL;30802.0;MEDIA;16844.0;SEP;;FACEL;1452.0;2025-08-30;2025-10-17;DIA TP - MECANICA;13849465-9;TAMARA ANDREA CIFUENTES  IGOR;71293.0;71293.0;71293.0;;13849465-9|1452|71293.0
PULLINQUE;10.0;8.0;CONTROL_MANUAL;30202.0;MEDIA;16844.0;SEP;;FACEL;1451.0;2025-08-30;2025-10-17;HALLULLA - SALIDA PEDAGOGICA - TALLER MECANICA;13849465-9;TAMARA ANDREA CIFUENTES  IGOR;13888.0;13888.0;13888.0;;13849465-9|1451|13888.0
PULLINQUE;10.0;8.0;CONTROL_MANUAL;30202.0;MEDIA;16844.0;SEP;;FACEL;2893.0;2025-08-28;2025-10-17;SALIDA PEDAGOGICA - TALLER MECANICA;16214411-1;VICTOR DANIEL CASTRO SANDOVAL;100948.0;100948.0;100948.0;;16214411-1|2893|100948.0
PULLINQUE;10.0;8.0;CONTROL_MANUAL;30202.0;MEDIA;16844.0;SEP;;FACEL;669.0;2025-08-27;2025-10-17;SALIDA PEDAGOGICA - TALLER MECANICA;77514446-7;EMPRESA DORPER CHILE SPA;17918.0;17918.0;17918.0;;77514446-7|669|17918.0
PULLINQUE;10.0;8.0;CONTROL_MANUAL;40205.0;MEDIA;16844.0;PIE;;FACEL;29381.0;2025-08-28;2025-10-17;MATERIALES DIDACTICOS - PIE;5556734-4;LUIS RENATO CIFUENTES CISTERNA;144410.0;144410.0;144410.0;;5556734-4|29381|144410.0
PULLINQUE;10.0;8.0;CONTROL_MANUAL;30802.0;MEDIA;16844.0;SEP;;FACEL;1453.0;2025-08-30;2025-10-17;DIA TP - PROGRAMACION;13849465-9;TAMARA ANDREA CIFUENTES  IGOR;12495.0;12495.0;12495.0;;13849465-9|1453|12495.0
PULLINQUE;10.0;8.0;CONTROL_MANUAL;30202.0;MEDIA;16844.0;SEP;;FACEL;1456.0;2025-08-30;2025-10-17;SALIDA PEDAGOGICA - CONSTRUCCION;13849465-9;TAMARA ANDREA CIFUENTES  IGOR;18878.0;18878.0;18878.0;;13849465-9|1456|18878.0
PULLINQUE;10.0;8.0;CONTROL_MANUAL;30202.0;MEDIA;16844.0;SEP;;FACEL;1458.0;2025-08-30;2025-10-17;HALLULLA, JUGOS - SALIDA PEDAGOGICA - CONSTRUCCION;13849465-9;TAMARA ANDREA CIFUENTES  IGOR;14182.0;14182.0;14182.0;;13849465-9|1458|14182.0
PULLINQUE;10.0;8.0;CONTROL_MANUAL;30802.0;MEDIA;16844.0;SEP;;FACEL;1454.0;2025-08-30;2025-10-17;DIA TP - AGROPECUARIA;13849465-9;TAMARA ANDREA CIFUENTES  IGOR;45982.0;45982.0;45982.0;;13849465-9|1454|45982.0
PULLINQUE;10.0;8.0;CONTROL_MANUAL;30802.0;MEDIA;16844.0;SEP;;FACEL;1455.0;2025-08-30;2025-10-17;DIA TP - CONSTRUCCION;13849465-9;TAMARA ANDREA CIFUENTES  IGOR;70349.0;70349.0;70349.0;;13849465-9|1455|70349.0
PULLINQUE;10.0;8.0;CONTROL_MANUAL;40205.0;MEDIA;16844.0;PIE;;FACEL;1697526.0;2025-08-30;2025-10-17;MATERIALES DIDACTICOS PIE;76041579-0;PROVEEEDORES INTEGRALES DEL SUR  LIMITADA;642531.0;642531.0;642531.0;;76041579-0|1697526|642531.0
PULLINQUE;10.0;8.0;CONTROL_MANUAL;30802.0;MEDIA;16844.0;SEP;;FACEL;3665.0;2025-08-29;2025-10-17;LLAVEROS DIA TP - MECANICA;76467512-6;PUBLICIDAD JOSE BENITO VARGAS VARAS EIRL;148750.0;148750.0;148750.0;;76467512-6|3665|148750.0
PULLINQUE;1.0;8.0;CONTROL_MANUAL;30202.0;MEDIA;16844.0;SEP;;FACEL;29069.0;2025-08-29;;INSUMOS CLASES PRACTICAS MECANICA;76904922-3;M.N. MEDINA SPA;324489.0;324489.0;324489.0;;76904922-3|29069|324489.0
PULLINQUE;11.0;9.0;CONTROL_MANUAL;;MEDIA;16844.0;GENERAL;;FACEL;226863.0;2025-09-02;2025-11-12;COMBUSTIBLE VEHICULOS;76693438-2;COMERCIAL Y SERVICIOS G Y G LTDA;317250.0;317250.0;317250.0;;76693438-2|226863|317250.0
PULLINQUE;1.0;9.0;CONTROL_MANUAL;;MEDIA;16844.0;GENERAL;;FACEL;42810348.0;2025-09-01;;INSUMOS ECONOMATO;81537600-5;RENDIC HERMANOS S.A.;132840.0;132840.0;132840.0;;81537600-5|42810348|132840.0
PULLINQUE;1.0;9.0;CONTROL_MANUAL;;MEDIA;16844.0;GENERAL;;FACEL;17022109.0;2025-09-01;;INSUMOS ECONOMATO;78809560-0;DISTRIBUIDORA Y COMERCIAL DIMAK LTDA;812365.0;812365.0;812365.0;;78809560-0|17022109|812365.0
PULLINQUE;1.0;9.0;CONTROL_MANUAL;;MEDIA;16844.0;GENERAL;;FACEL;98107331.0;2025-09-01;;INSUMOS ECONOMATO;79984240-8;AGROSUPER COMERCIALIZADORA DE ALIMENTOS LTDA;1538298.0;1538298.0;1538298.0;;79984240-8|98107331|1538298.0
PULLINQUE;11.0;9.0;CONTROL_MANUAL;;MEDIA;16844.0;GENERAL;;FACEL;226844.0;2025-09-01;2025-11-12;COMBUSTIBLE VEHICULOS;76693438-2;COMERCIAL Y SERVICIOS G Y G LTDA;132000.0;132000.0;132000.0;;76693438-2|226844|132000.0
PULLINQUE;9.0;8.0;CONTROL_MANUAL;;MEDIA;16844.0;GENERAL;;FACEL;226212.0;2025-08-25;2025-09-22;COMBUSTIBLE VEHICULOS;76693438-2;COMERCIAL Y SERVICIOS G Y G LTDA;143812.0;143812.0;143812.0;;76693438-2|226212|143812.0
PULLINQUE;10.0;9.0;CONTROL_MANUAL;10501.0;MEDIA;16844.0;PIE;;FACEL;2208.0;2025-09-02;2025-10-17;TABULATEST;76529687-0;INTEGRITIC SPA;652516.0;652516.0;652516.0;;76529687-0|2208|652516.0
PULLINQUE;12.0;8.0;CONTROL_MANUAL;;MEDIA;16844.0;GENERAL;;FACEL;4981.0;2025-08-30;2025-12-18;APOYO PEDAGOGICO;96547580-K;CEPECH SPA;841750.0;841750.0;841750.0;;96547580-K|4981|841750.0
PULLINQUE;10.0;8.0;CONTROL_MANUAL;20204.0;MEDIA;16844.0;SEP;;FACEL;3659.0;2025-08-26;2025-10-17;AGENDAS ECOLOGICAS + BOLIGRAFO;76467512-6;PUBLICIDAD JOSE BENITO VARGAS VARAS EIRL;49980.0;49980.0;49980.0;;76467512-6|3659|49980.0
PULLINQUE;11.0;9.0;CONTROL_MANUAL;;MEDIA;16844.0;GENERAL;;FACEL;473.0;2025-09-02;2025-11-17;ESTABILIZADO - PROYECTO CONSTRUCCION PAÑOL;76479728-0;ARIDOS Y ARRIENDO MAQUINARIAS PATRICIO GARCIA EIRL;124950.0;124950.0;124950.0;;76479728-0|473|124950.0
PULLINQUE;11.0;9.0;CONTROL_MANUAL;;MEDIA;16844.0;GENERAL;;FACEL;4941.0;2025-09-02;2025-11-17;CLAVOS, TORNILLOS, PICAPORTE;77874639-5;FERRETERIA INDUSTRIAL Y COMERCIAL DON JORGE SPA;67260.0;67260.0;67260.0;;77874639-5|4941|67260.0
PULLINQUE;11.0;9.0;CONTROL_MANUAL;;MEDIA;16844.0;GENERAL;;FACEL;29120.0;2025-09-02;2025-11-17;REPUESTOS MANTENCION BUS;76904922-3;M.N. MEDINA SPA;29900.0;29900.0;29900.0;;76904922-3|29120|29900.0
PULLINQUE;1.0;9.0;CONTROL_MANUAL;;MEDIA;16844.0;GENERAL;;FACEL;16478481.0;2025-09-02;;VALE DE GAS;96928510-K;EMPRESAS LIPIGAS SA;63850.0;63850.0;63850.0;;96928510-K|16478481|63850.0
PULLINQUE;11.0;9.0;CONTROL_MANUAL;;MEDIA;16844.0;GENERAL;;FACEL;226981.0;2025-09-03;2025-11-12;COMBUSTIBLE TRASLADO DIRECTOR;76693438-2;COMERCIAL Y SERVICIOS G Y G LTDA;56808.0;56808.0;56808.0;;76693438-2|226981|56808.0
PULLINQUE;1.0;9.0;CONTROL_MANUAL;;MEDIA;16844.0;GENERAL;;FACEL;16755354.0;2025-09-26;;VALES DE GAS;96928510-K;EMPRESAS LIPIGAS SA;34398.0;34398.0;34398.0;;96928510-K|16755354|34398.0
PULLINQUE;11.0;9.0;CONTROL_MANUAL;;MEDIA;16844.0;GENERAL;;FACEL;226895.0;2025-09-02;2025-11-12;COMBUSTIBLE VEHICULOS;76693438-2;COMERCIAL Y SERVICIOS G Y G LTDA;52310.0;52310.0;52310.0;;76693438-2|226895|52310.0
PULLINQUE;10.0;9.0;CONTROL_MANUAL;;MEDIA;16844.0;GENERAL;;FACEL;514.0;2025-09-04;2025-10-17;ARTICULOS DE ASEO;77261393-8;BNH INDUSTRIAL SUPPLIES SPA;378956.0;378956.0;378956.0;;77261393-8|514|378956.0
PULLINQUE;10.0;9.0;CONTROL_MANUAL;;MEDIA;16844.0;GENERAL;;FACEL;517.0;2025-09-04;2025-10-17;ARTICULOS DE ASEO;77261393-8;BNH INDUSTRIAL SUPPLIES SPA;253732.0;253732.0;253732.0;;77261393-8|517|253732.0
PULLINQUE;10.0;9.0;CONTROL_MANUAL;10801.0;MEDIA;16844.0;SEP;;FACEL;3666.0;2025-09-04;2025-10-17;ADHESIVO IMPRESOS Y CORTADOS;76467512-6;PUBLICIDAD JOSE BENITO VARGAS VARAS EIRL;162001.0;162001.0;162001.0;;76467512-6|3666|162001.0
PULLINQUE;10.0;9.0;CONTROL_MANUAL;;MEDIA;16844.0;GENERAL;;FACEL;512.0;2025-09-04;2025-10-17;ARTICULOS DE ASEO;77261393-8;BNH INDUSTRIAL SUPPLIES SPA;150595.0;150595.0;150595.0;;77261393-8|512|150595.0
PULLINQUE;11.0;9.0;CONTROL_MANUAL;;MEDIA;16844.0;GENERAL;;FACEL;227057.0;2025-09-03;2025-11-12;COMBUSTIBLE VEHICULOS;76693438-2;COMERCIAL Y SERVICIOS G Y G LTDA;52400.0;52400.0;52400.0;;76693438-2|227057|52400.0
PULLINQUE;10.0;9.0;CONTROL_MANUAL;30802.0;MEDIA;16844.0;SEP;;FACEL;9651.0;2025-09-03;2025-10-17;CARBON, TOMATE, CILANTRO - DIA TP PROGRAMACION;76546408-0;COMERCIALIZACION AGRICOLA ALEX ALFONSO SEPULVEDA VILLOUTA SPA;15497.0;15497.0;15497.0;;76546408-0|9651|15497.0
PULLINQUE;10.0;9.0;CONTROL_MANUAL;30802.0;MEDIA;16844.0;SEP;;FACEL;9650.0;2025-09-03;2025-10-17;CARBON - DIA TP MECANICA;76546408-0;COMERCIALIZACION AGRICOLA ALEX ALFONSO SEPULVEDA VILLOUTA SPA;10000.0;10000.0;10000.0;;76546408-0|9650|10000.0
PULLINQUE;10.0;9.0;CONTROL_MANUAL;30202.0;MEDIA;16844.0;SEP;;FACEL;2949.0;2025-09-03;2025-10-17;HAMURGUESAS, HUEVOS, SERVILLETAS - SALIDA PEDAGOGICA;16214411-1;VICTOR DANIEL CASTRO SANDOVAL;42199.0;42199.0;42199.0;;16214411-1|2949|42199.0
PULLINQUE;10.0;9.0;CONTROL_MANUAL;30802.0;MEDIA;16844.0;SEP;;FACEL;9649.0;2025-09-03;2025-10-17;CARBON - DIA TP AGROPECUARIA;76546408-0;COMERCIALIZACION AGRICOLA ALEX ALFONSO SEPULVEDA VILLOUTA SPA;10000.0;10000.0;10000.0;;76546408-0|9649|10000.0
PULLINQUE;10.0;9.0;CONTROL_MANUAL;30202.0;MEDIA;16844.0;SEP;;FACEL;2945.0;2025-09-03;2025-10-17;HAMBURGUESAS, SERVILLETAS, HUEVOS - SALIDA PEDAGOGICA;16214411-1;VICTOR DANIEL CASTRO SANDOVAL;90998.0;90998.0;90998.0;;16214411-1|2945|90998.0
PULLINQUE;10.0;9.0;CONTROL_MANUAL;30202.0;MEDIA;16844.0;SEP;;FACEL;2946.0;2025-09-03;2025-10-17;HAMBURGUESAS, SERVILLETAS, HUEVOS - SALIDA PEDAGOGICA;16214411-1;VICTOR DANIEL CASTRO SANDOVAL;76747.0;76747.0;76747.0;;16214411-1|2946|76747.0
PULLINQUE;10.0;9.0;CONTROL_MANUAL;10801.0;MEDIA;16844.0;SEP;;FACEL;4978.0;2025-09-06;2025-10-17;SACO DE ESCOMBROS;77874639-5;FERRETERIA INDUSTRIAL Y COMERCIAL DON JORGE SPA;2000.0;2000.0;2000.0;;77874639-5|4978|2000.0
PULLINQUE;1.0;9.0;CONTROL_MANUAL;10601.0;MEDIA;16844.0;PIE;;FACEL;4013.0;2025-09-05;;RULETA DE PREMIOS;76125172-4;COMERCIAL J & F LTDA;26450.0;26450.0;26450.0;;76125172-4|4013|26450.0
PULLINQUE;1.0;9.0;CONTROL_MANUAL;10601.0;MEDIA;16844.0;PIE;;FACEL;296.0;2025-09-05;;YENGA XL;77889113-1;JUEGO EN GRANDE SPA;75000.0;75000.0;75000.0;;77889113-1|296|75000.0
PULLINQUE;1.0;9.0;CONTROL_MANUAL;10901.0;MEDIA;16844.0;PIE;;FACEL;11239.0;2025-09-04;;CONECTADOS;76128183-6;MATERIALES TERAPEUTICOS MUNDITO DT LTDA;16900.0;16900.0;16900.0;;76128183-6|11239|16900.0
PULLINQUE;1.0;9.0;CONTROL_MANUAL;10601.0;MEDIA;16844.0;PIE;;FACEL;9841671.0;2025-09-04;;LIBELLUD ASMODEE DIXIT CLASICA ESPAÑOL;77398220-1;MERCADO LIBRE CHILE LTDA;28821.0;28821.0;28821.0;;77398220-1|9841671|28821.0
PULLINQUE;1.0;9.0;CONTROL_MANUAL;10601.0;MEDIA;16844.0;PIE;;FACEL;9841670.0;2025-09-04;;JUEGO DE CARTAS LA POLLITA TRAMPOSA;77398220-1;MERCADO LIBRE CHILE LTDA;12990.0;12990.0;12990.0;;77398220-1|9841670|12990.0
